"1790","1794","1","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Boularensis","100","","0","","",""
"1683","1794","3","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.05891","0","0","0","0","5.80758","","05/02/2024 11:47:15","Yanne","Bourcy","101","","0","","",""
"1616","1794","6","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.45947","0","0","0","0","4.08245","","05/02/2024 11:47:16","Yanne","Boussoit","103","","0","","",""
"1453","1794","15","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.84105","0","0","0","0","4.83367","","05/02/2024 11:47:16","Yanne","Boutersem","104","","0","","",""
"1529","1794","113","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:16","Yanne","Bouvignies","105","","0","","",""
"1616","1794","28","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.64667","0","0","0","0","5.94722","","05/02/2024 11:47:16","Yanne","Boxmeer","106","","0","","",""
"1616","1794","11","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.62899","0","0","0","0","4.97337","","05/02/2024 11:47:16","Yanne","Branchon","107","","0","","",""
"1426","1794","608","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.58656","0","0","0","0","4.77596","","05/02/2024 11:47:16","Yanne","Breda","108","","0","","",""
"1485","1794","106","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.14152","0","0","0","0","5.5969","","05/02/2024 11:47:16","Yanne","Bree","109","","0","","",""
"","","","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.18133","0","0","0","0","4.60181","","05/02/2024 11:47:16","Yanne","Broechem","110","","0","","",""
"1485","1794","11","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.18133","0","0","0","0","4.60181","","05/02/2024 11:47:16","Yanne","Broechem","111","Valkenburg","0","","",""
"","","","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.94667","0","0","0","0","5.97083","","05/02/2024 11:47:16","Yanne","Brunssum","112","","0","","",""
