"RecordID";"name";"role"
"9915759390101488";"Reichard, Heinrich Gottfried";"editor"
"9915767890101488";"Lanfredini, Giacomo";"author"
"9915767890101488";"Désirant, Bernardus Bartholomeus";"author original work"
"9915767890101488";"Hoynck van Papendrecht, Cornelius Paulus";"adapter"
"9915779930101488";"Bochius, Joannes";"eulogist"
"9915779930101488";"Vander Haghen, Michael";"eulogist"
"9915779930101488";"Moretus, Balthasar";"eulogist"
"9915779930101488";"Vrientius, Maximus Aemylianus";"eulogist"
"9915779930101488";"Van der Borcht, Pieter";"engraver"
"9915795700101488";"Boulez, Joannes Benedictus Leopoldus";"addressee"
"9915799760101488";"Jozef";"dubious author"
"9915802530101488";"Godefroy, Denis";"writer of preface"
"9915802650101488";"de Reul, Th.";"other"
"9915802650101488";"de Cock, Emmanuel-Marie";"other"
"9915802770101488";"Busbequius, Augerius Gislenius";"other"
"9915804280101488";"Duvivier, Joseph Hippolyte";"other"
"9915804970101488";"von Franckenberg, Johann Heinrich Ferdinand";"addressee"
"9915806690101488";"Clavers, Hendrik";"addressee"
"9915807320101488";"Le Plat, Josse";"contributor"
"9915807790101488";"von Franckenberg, Johann Heinrich Ferdinand";"addressee"
"9915809360101488";"von Trauttmansdorff, Ferdinand";"addressee"
"9915809930101488";"von Franckenberg, Johann Heinrich Ferdinand";"addressee"
"9915812240101488";"von Franckenberg, Johann Heinrich Ferdinand";"addressee"
"9915813540101488";"de Cock, Emmanuel-Marie";"other"
"9923713070101488";"Cinquarbres, Jean";"editor"
"9923713070101488";"Clenardus, Nicolaus";"author"
"9923713070101488";"Genebrard, Gilbert";"author"
"9923713070101488";"Isaac, Joannes";"author"
"9923713070101488";"Mercier, Jean";"collaborator"
"9923715560101488";"Hegius, Alexander";"other"
"9923715560101488";"Hoverius, Franciscus";"dedicatee"
"9923715740101488";"Antesignanus, Petrus";"editor"
"9923715740101488";"Estienne, Henri";"editor"
"9923715740101488";"Sylburgius, Fridericus";"other"
"9923716060101488";"Melanchthon, Philip";"other"
"9923719430101488";"Baxius, Nicasius";"editor"
"9923719650101488";"Antesignanus, Petrus";"editor"
"9923719650101488";"Estienne, Henri";"annotator"
"9923719650101488";"Sylburgius, Fridericus";"writer of preface"
"9923719850101488";"Clenardus, Nicolaus";"author"
"9923719850101488";"Cinquarbres, Jean";"author"
"9923725480101488";"Abbeloos, Joannes Baptista";"contributor"
"9923743730101488";"Antesignanus, Petrus";"contributor"
"9923743730101488";"Gryphius, Antonius";"other"
"9923743730101488";"Guillonius, Renatus";"contributor"
"9923743730101488";"Hoverius, Franciscus";"dedicatee"
"9923743960101488";"Julius";"other"
"9923744800101488";"Sidney, Philip";"dedicatee"
"9923746180101488";"Albrecht";"other"
"9923746180101488";"Isabella Clara Eugenia";"other"
"9923779560101488";"Erasmus Roterodamus, Desiderius";"author"
"9923779560101488";"Dransfeld, Justus von";"editor"
"9923779560101488";"Lipsius, Justus";"author"
"9923779560101488";"Schrader, Christoph";"author"
"9923898250101488";"Gemma Frisius, Reinerus";"contributor"
"9923898250101488";"von Hessen-Kassel, Wilhelm";"dedicatee"
"9923898250101488";"Stadius, Hieronymus";"contributor"
"9924042150101488";"Freig, Johann Thomas";"editor"
"9924126670101488";"Chrysostomus Neapolitanus";"other"
"9924126670101488";"Aegidius, Petrus";"other"
"9924126670101488";"Erasmus Roterodamus, Desiderius";"other"
"9924126670101488";"Geldenhauer, Gerard";"compiler"
"9924126670101488";"Listrius, Gerardus";"other"
"9924126670101488";"Van Kleef, Willem";"dedicatee"
"9924212160101488";"Ampelius, Lucius";"other"
"9924212160101488";"Lipsius, Justus";"contributor"
"9924212160101488";"Salmasius, Claudius";"editor"
"9924212160101488";"Weimann, Daniel";"dedicatee"
"9924212160101488";"Wingendorp, Gerhard";"engraver"
"9924227180101488";"Casaubon, Isaac";"commentator for written text"
"9924227180101488";"de Hooch, Romeyn";"other"
"9924227180101488";"Gronovius, Joannes Fredericus";"dedicatee"
"9924227180101488";"Gruterus, Janus";"commentator for written text"
"9924227180101488";"Lipsius, Justus";"commentator for written text"
"9924227180101488";"Machaneus, Dominicus";"commentator for written text"
"9924227180101488";"Schott, André";"commentator for written text"
"9924227180101488";"Vinet, Elie";"commentator for written text"
"9924227180101488";"Vossius, Gerardus Joannes";"contributor"
"9924249690101488";"Barlandus, Adrianus";"contributor"
"9924249690101488";"Beyerlinck, Laurentius";"censor"
"9924249690101488";"Cicero, Marcus Tullius";"other"
"9924249690101488";"Flerontinus, Franciscus";"approbation"
"9924249690101488";"Sturmius, Joannes";"contributor"
"9924249690101488";"Valerius, Cornelius";"contributor"
"9924310510101488";"Tipotius, Johannes";"dedicatee"
"9924310510101488";"Verrepaeus, Simon";"editor"
"9924325480101488";"Lipsius, Justus";"other"
"9924325480101488";"Toplady, Augustus";"translator"
"9924325480101488";"Wesley, John";"addressee"
"9924414160101488";"Justinianus";"other"
"9924414160101488";"Andreas, Valerius";"contributor"
"9924414160101488";"Karl";"approbation"
"9924414160101488";"Fromondus, Libertus";"censor"
"9924414160101488";"Loyens";"approbation"
"9924427480101488";"Alardus Amstelredamus";"editor"
"9924427480101488";"Barbarus, Hermolaus";"eulogist"
"9924427480101488";"Phrissemius, Johann Matthias";"eulogist"
"9924427480101488";"Occo, Adolf";"eulogist"
"9924427480101488";"von Dalberg, Johann";"eulogist"
"9924427480101488";"Dei Conti, Sigismondo";"eulogist"
"9924427480101488";"Celtis, Conradus";"eulogist"
"9924427480101488";"Melanchthon, Philip";"contributor"
"9924427480101488";"Goclenius, Konrad";"dedicatee"
"9924427480101488";"von Plieningen, Dietrich";"dedicatee"
"9924427480101488";"Clenardus, Nicolaus";"dedicatee"
"9924427480101488";"Nannius, Petrus";"dedicatee"
"9924442200101488";"Weyms, Étienne";"contributor"
"9924442200101488";"Favre, Antoine";"contributor"
"9924442200101488";"Valdor, Johannes";"illustrator"
"9924442200101488";"Weyms, I.";"eulogist"
"9924442200101488";"Weymsius, Petrus";"other"
"9924442200101488";"Fabricius, Gulielmus";"approbation"
"9924442200101488";"Felipe";"approbation"
"9924442200101488";"Steenhuysen";"approbation"
"9924442210101488";"Weyms, Étienne";"approbation"
"9924442210101488";"Fabricius, Gulielmus";"approbation"
"9924442210101488";"Luenkens, Martinus";"approbation"
"9924501050101488";"Albrecht";"dedicatee"
"9924501050101488";"Isabella Clara Eugenia";"dedicatee"
"9924501050101488";"Gudelinus, Petrus Paulus";"editor"
"9924501050101488";"Gudelinus, Philippus";"editor"
"9924501050101488";"Puteanus, Erycius";"eulogist"
"9924605420101488";"Torrentius, Laevinus";"editor"
"9924605420101488";"Vives, Juan Luis";"compiler"
"9924649990101488";"Coret y Peris, Cristóbal";"translator"
"9924649990101488";"De Sales y Alcalá, Agustín";"other"
"9924649990101488";"Mayáns y Siscar, Gregorio";"other"
"9924715690101488";"Barrosus, Joannes";"dedicatee"
"9924715800101488";"Le Gros, Nicolas";"author"
"9924715800101488";"Opstraet, Joannes";"author"
"9924715800101488";"von Stock, Simon Ambrosius";"dedicatee"
"9924782740101488";"Viglius Zuichemus ab Aytta";"dedicatee"
"9924782740101488";"Hopperus, Joachimus";"dedicatee"
"9924783220101488";"Canta, Jacobus";"dedicatee"
"9924783270101488";"Guillonius, Renatus";"contributor"
"9924783270101488";"Hegius, Alexander";"other"
"9924783270101488";"Hoverius, Franciscus";"dedicatee"
"9924889280101488";"de Mendoza y Bobadilla, Franciscus";"dedicatee"
"9924889280101488";"Hentenius, Joannes";"editor"
"9924889280101488";"Oecumenius";"author"
"9924889280101488";"Origenes";"author"
"9924889280101488";"Basilius Caesariensis";"author"
"9924889280101488";"Gregorius Nazianzenus";"author"
"9924889280101488";"Joannes Chrysostomus";"author"
"9924889280101488";"de Mendoza y Bobadilla, Franciscus";"dedicatee"
"9924933500101488";"Beyerlinck, Laurentius";"approbation"
"9924933500101488";"Chamberlain, Georgius";"other"
"9924934380101488";"Baes, Martin";"engraver"
"9924934380101488";"Damant, Pierre";"dedicatee"
"9924934380101488";"De Vos, Joannes";"dedicatee"
"9924934380101488";"de Langle, Jacobus";"dedicatee"
"9924934380101488";"Hellin, Robert";"dedicatee"
"9924934380101488";"van Hoye, André";"eulogist"
"9924934380101488";"Vrientius, Maximus Aemylianus";"eulogist"
"9925123980101488";"Charles";"approbation"
"9925123980101488";"de Lens, P.";"approbation"
"9925140040101488";"Friedrich";"dedicatee"
"9925140040101488";"Cicero, Marcus Tullius";"other"
"9925140040101488";"de La Ramée, Pierre";"other"
"9925140180101488";"Cholinus, Maternus";"dedicatee"
"9925140180101488";"Oudaert, Nicolaus";"contributor"
"9925140180101488";"Uligerus, Aegidius";"contributor"
"9925141910101488";"Rhodoman, Lorenz";"dedicatee"
"9925153400101488";"Borromeo, Federico";"contributor"
"9925153400101488";"Capra, Galeazzo Flavio";"contributor"
"9925153400101488";"de Jode, Pieter";"engraver"
"9925153400101488";"De' Medici, Giovanni Giacomo";"other"
"9925153400101488";"Heinsius, Daniel";"other"
"9925153400101488";"Willem";"dedicatee"
"9925193340101488";"Blandnerus, Johannes Philippus";"readapted by"
"9925193340101488";"von Hatzfeld, Sebastian";"dedicatee"
"9925193340101488";"Landschad zu Steinach, Pleickard";"dedicatee"
"9925230390101488";"Demetrius Phalereus";"contributor"
"9925230390101488";"van Ravelingen, Frans";"dedicatee"
"9925243320101488";"Paulus";"dedicatee"
"9925260930101488";"Sfondrati, Sigismondo";"dedicatee"
"9925261540101488";"Plato";"author original work"
"9925261540101488";"Aristoteles";"author original work"
"9925261540101488";"Cantelmo, Andrea";"dedicatee"
"9925261540101488";"Koniecpolski, Stanisław";"dedicatee"
"9925261540101488";"de Milser, Franziskus Eusechius";"dedicatee"
"9925261540101488";"de Milser, Sixtus Antonius";"dedicatee"
"9925261540101488";"Grzybowski, Samuel";"dedicatee"
"9925360300101488";"Bembo, Pietro";"depicted"
"9925360300101488";"Cranmer, Thomas";"depicted"
"9925360300101488";"de Bèze, Théodore";"depicted"
"9925360300101488";"Melanchthon, Philip";"depicted"
"9925360300101488";"Luther, Martin";"depicted"
"9925360300101488";"Calvin, Jean";"depicted"
"9925360300101488";"Savonarola, Girolamo";"depicted"
"9925360300101488";"Zwingli, Huldrych";"depicted"
"9925360300101488";"Agricola, Rudolphus";"depicted"
"9925360300101488";"Gansfort, Johan Wessel";"depicted"
"9925360300101488";"Coster, Laurens Jansz";"depicted"
"9925360300101488";"Theodorus Gazaeus";"depicted"
"9925360300101488";"Pontano, Giovanni Gioviano";"depicted"
"9925360300101488";"Valla, Laurentius";"depicted"
"9925360300101488";"Thomas a Kempis";"depicted"
"9925360300101488";"Bracciolini, Poggio";"depicted"
"9925360300101488";"Hus, Jan";"depicted"
"9925360300101488";"Berengarius Turonensis";"depicted"
"9925360300101488";"Wycliffe, John";"depicted"
"9925360300101488";"Erasmus Roterodamus, Desiderius";"depicted"
"9925360300101488";"Lipsius, Justus";"depicted"
"9925360300101488";"Žižka, Jan";"depicted"
"9925360300101488";"van der Laan, Adolf";"engraver"
"9925360300101488";"Ferwerda, Abraham";"writer of preface"
"9925360300101488";"Pražský, Jeroným";"depicted"
"9925360400101488";"De Riddere, Jacobus";"dedicatee"
"9925360400101488";"Gendt, Franciscus";"dedicatee"
"9925360400101488";"Herincx, Guilielmus";"dedicatee"
"9925379500101488";"Stavenisse, Nicolas";"dedicatee"
"9925409060101488";"Gruterus, Janus";"editor"
"9925409060101488";"Lipsius, Justus";"other"
"9925409420101488";"Lipsius, Justus";"other"
"9925409420101488";"Livius, Titus";"other"
"9925409420101488";"Rhenanus, Beatus";"author"
"9925409420101488";"Sabellico, Marco Antonio";"author"
"9925409420101488";"Valla, Laurentius";"author"
"9925571500101488";"de Fierlant, Simon";"dedicatee"
"9925577160101488";"Verburch, Cornelius";"eulogist"
"9925589370101488";"Stoupy, Joannes Franciscus";"honoree"
"9925680850101488";"Münter, Friedrich";"compiler"
"9925748060101488";"de Brabant, Philippe Charles Joseph";"collection from"
"9925748060101488";"Jacobs, Jan Bernard";"collection from"
"9925750490101488";"von Trauttmansdorff, Ferdinand";"addressee"
"9925750930101488";"de Mazière, Joseph Benoît";"other"
"9925760910101488";"Doncker, Theodorus";"dissertant"
"9925760910101488";"Holst, Hermann Heinrich";"dissertant"
"9925760910101488";"Lap, Gysbertus Johannes Baptista";"dissertant"
"9925760910101488";"Peumans, Renerus Franciscus";"dissertant"
"9925760910101488";"Timmer, Jacobus Willibrordus";"dissertant"
"9925760910101488";"vanden Hove, Cornelius";"dissertant"
"9925765050101488";"Castellanus, Petrus";"author"
"9925765050101488";"Dorpius, Martinus";"author"
"9925765050101488";"Nelis, Cornelis Franciscus";"editor"
"9925765050101488";"Puteanus, Erycius";"author"
"9925765050101488";"Viglius Zuichemus ab Aytta";"author"
"9925766570101488";"Erasmus Roterodamus, Desiderius";"contributor"
"9992391009101488";"de Moura y Cortereal, Francisco";"dedicatee"
"9992394994101488";"Van Branteghem, Joannes";"dissertant"
"9992394994101488";"Libens, Joannes";"praeses"
"9992401499601488";"Lipsius, Justus";"editor"
"9992401499601488";"Pighius, Stephanus";"editor"
"9992403199601488";"Eppendorf, Heinrich";"editor"
"9992403199601488";"Vives, Juan Luis";"author"
"9992403199601488";"Fontanus, Jacobus";"author"
"9992403199601488";"Nannius, Petrus";"author"
"9992403199601488";"Giovio, Paolo";"writer of preface"
"9992403199601488";"Charles";"dedicatee"
"9992407822201488";"Titelmannus, Franciscus";"bookseller"
"9992408048901488";"Lipsius, Justus";"author"
"9992408048901488";"Puteanus, Erycius";"author"
"9992408049001488";"de Belleforest, François";"annotator"
"9992408049001488";"Hervetus, Gentianus";"translator"
"9992408049001488";"Hieronymus";"contributor"
"9992408049001488";"Tigeou, Jacques";"translator"
"9992408049001488";"Vives, Juan Luis";"annotator"
"9992408052701488";"Vives, Juan Luis";"editor"
"9992408054201488";"Antesignanus, Petrus";"annotator"
"9992411508901488";"De Smet, Joannes Baptista";"dedicatee"
"9992415302001488";"Hennebel, Joannes Libertus";"praeses"
"9992415302001488";"Biston, Jacobus";"dissertant"
"9992423308701488";"Ungar a Ritterspurck, Ferdinandus";"other"
"9992423807101488";"Epictetus";"author"
"9992423807101488";"Isocrates";"author"
"9992423807101488";"Publilius Syrus";"author"
"9992423807101488";"Agricola, Rudolphus";"translator"
"9992423807101488";"Cato, Marcus Porcius";"author"
"9992423807101488";"Dorpius, Martinus";"editor"
"9992423807101488";"Erasmus Roterodamus, Desiderius";"author"
"9992431309401488";"Goubau d'Hovorst, Melchior";"contributor"
"9992438408801488";"Albrecht";"other"
"9992438408801488";"Isabella Clara Eugenia";"other"
"9992441206201488";"Jagersdorf, Christophorus";"engraver"
"9992457303901488";"de la Motte, Pierre";"translator"
"9992457303901488";"Housteville, Gilles";"translator"
"9992457981601488";"Charles";"addressee"
"9992457981601488";"Hoffmann, F.L.";"editor"
"9992471008001488";"Ziegler, Jacob";"contributor"
"9992471008001488";"Holbein, Hans";"woodcutter"
"9992477205301488";"Benoist, René";"author"
"9992477205301488";"Theodorus Studita";"author"
"9992477205301488";"Joannes Damascenus";"author"
"9992477205301488";"K. A. H.";"translator"
"9992494501501488";"Gueudeville, Nicolas";"translator"
"9992494592301488";"Bruno, Christoph";"translator"
"9992494592601488";"Servius";"annotator"
"9992494592601488";"Badius, Josse";"annotator"
"9992494592601488";"Probus, Marcus Valerius";"annotator"
"9992494592601488";"Vives, Juan Luis";"annotator"
"9992494592601488";"Willich, Jodocus";"contributor"
"9992497510301488";"Erasmus Roterodamus, Desiderius";"author"
"9992497510301488";"Vives, Juan Luis";"author"
"9992497510301488";"Celtis, Conradus";"author"
"9992497510301488";"Hegendorff, Christoph";"author"
"9992500608701488";"Erasmus Roterodamus, Desiderius";"annotator"
"9992500608701488";"Melanchthon, Philipp";"annotator"
"9992500608701488";"Amerbach, Veit";"annotator"
"9992500608701488";"Maturanzio, Francesco";"annotator"
"9992500608701488";"Calcagnini, Celio";"annotator"
"9992500608701488";"Latomus, Bartholomaeus";"annotator"
"9992500608701488";"Marsus, Petrus";"annotator"
"9992500608701488";"Omnibonus Leonicenus";"annotator"
"9992501206001488";"Tambroni, Clotilde";"translator"
"9992510610101488";"Mosellanus, Petrus";"author"
"9992510610101488";"Melanchthon, Philipp";"author original work"
"9992510610101488";"Erasmus Roterodamus, Desiderius";"author original work"
"9992513603701488";"Tibullus, Albius";"author"
"9992513603701488";"Propertius, Sextus Aurelius";"author"
"9992513603701488";"Ovidius Naso, Publius";"author"
"9992513603701488";"Murmellius, Johann";"editor"
"9992513604001488";"Hesiodus";"contributor"
"9992524510101488";"Isocrates";"author"
"9992524510101488";"Aesopus";"author"
"9992524510101488";"Avianus, Flavius";"author"
"9992524510101488";"Beroaldus, Philippus";"translator"
"9992524510101488";"Barlandus, Adrianus";"contributor"
"9992524510101488";"Maffei, Raffaele";"contributor"
"9992553205901488";"Voellus, Jean";"author"
"9992553205901488";"Lipsius, Justus";"author"
"9992553304101488";"Lipsius, Justus";"author"
"9992553304101488";"Sweerts, Pierre François";"author"
"9992558107401488";"Lucenborchensis, Ioannes";"corrector"
"9992560779001488";"Toscanella, Orazio";"translator"
"9992573006401488";"Steyaert, Martinus";"other"
"9992579894501488";"Gerbel, Nicolaus";"contributor"
"9992585793601488";"Rinckus, Joannes";"other"
